,Returns_all_share_reinvested,combined_sentiment_score_mnb_all_newspapers_FE,combined_sentiment_score_lsvc_all_newspapers_FE,combined_sentiment_score_dictionary_all_newspapers_FE,combined_sentiment_score_mlpc_all_newspapers_FE,LDY_ALLSHARE,LPE_ALLSHARE,DAILY_MAIL_&_MAIL_ON_SUNDAY_sentiment_score_DIC,DAILY_MIRROR_&_SUNDAY_MIRROR_sentiment_score_DIC,DAILY_RECORD_&_SUNDAY_MAIL_sentiment_score_DIC,DAILY_TELEGRAPH_sentiment_score_DIC,EVENING_STANDARD_sentiment_score_DIC,FINANCIAL_TIMES_sentiment_score_DIC,GUARDIAN_sentiment_score_DIC,INDEPENDENT_sentiment_score_DIC,OBSERVER_sentiment_score_DIC,SUN_sentiment_score_DIC,SUNDAY_TELEGRAPH_sentiment_score_DIC,SUNDAY_TIMES_sentiment_score_DIC,TIMES_sentiment_score_DIC,DAILY_MAIL_&_MAIL_ON_SUNDAY_ANN,DAILY_MIRROR_&_SUNDAY_MIRROR_ANN,DAILY_RECORD_&_SUNDAY_MAIL_ANN,DAILY_TELEGRAPH_ANN,EVENING_STANDARD_ANN,FINANCIAL_TIMES_ANN,GUARDIAN_ANN,INDEPENDENT_ANN,OBSERVER_ANN,SUN_ANN,SUNDAY_TELEGRAPH_ANN,SUNDAY_TIMES_ANN,TIMES_ANN,DAILY_MAIL_&_MAIL_ON_SUNDAY_NBEP,DAILY_MIRROR_&_SUNDAY_MIRROR_NBEP,DAILY_RECORD_&_SUNDAY_MAIL_NBEP,DAILY_TELEGRAPH_NBEP,EVENING_STANDARD_NBEP,FINANCIAL_TIMES_NBEP,GUARDIAN_NBEP,INDEPENDENT_NBEP,OBSERVER_NBEP,SUN_sentiment_NBEP,SUNDAY_TELEGRAPH_NBEP,SUNDAY_TIMES_NBEP,TIMES_sentiment_NBEP,DAILY_MAIL_&_MAIL_ON_SUNDAY_svmEP,DAILY_MIRROR_&_SUNDAY_MIRROR_svmEP,DAILY_RECORD_&_SUNDAY_MAIL_svmEP,DAILY_TELEGRAPH_svmEP,EVENING_STANDARD_svmEP,FINANCIAL_TIMES_svmEP,GUARDIAN_svmEP,INDEPENDENT_svmEP,OBSERVER_svmEP,SUN_svmEP,SUNDAY_TELEGRAPH_svmEP,SUNDAY_TIMES_svmEP,TIMES_svmEP
1992-12,0.017206392,0.928348431,0.840351741,-0.221000457,0.797723644,1.510721939, ,-1.391968554, , , ,-1.597809335,-1.510083447,-1.756750463,-1.729019162, , , ,-1.627696768,-1.353085843,-0.120689655, , , ,-0.209302326,-0.087378641,-0.363636364,-0.301587302, , , ,-0.5,-0.257425743,-0.172413793,,,,0.139534884,0.174757282,-0.454545455,-0.357142857,,,,-0.583333333,-0.069306931,-0.172413793,,,,-0.395348837,-0.025889968,-0.345454545,-0.23015873,,,,-0.5,-0.257425743
1993-1,0.034739252,0.789431332,0.778908395,-0.530950413,0.741051016,1.477048724, ,-1.880516356, , , ,-2.413391586,-1.664414664,-1.933200238,-2.007815995, , , ,-1.656968408,-1.957067301,-0.253731343, , , ,-0.553191489,-0.129449838,-0.384057971,-0.357142857, , , ,-0.184210526,-0.288135593,-0.388059701,,,,-0.531914894,0.029126214,-0.398550725,-0.392857143,,,,-0.342105263,-0.288135593,-0.388059701,,,,-0.574468085,-0.080906149,-0.31884058,-0.328571429,,,,-0.105263158,-0.296610169
1993-2,0.036076096,0.794653778,0.758504208,-0.538780769,0.703299549,1.437462648,2.991724252,-1.218053925, , , ,-1.993614685,-1.903684569,-2.01170987,-1.879531758, , , ,-0.927561308,-2.079977564,-0.092592593, , , ,-0.367346939,-0.237951807,-0.492063492,-0.330985915, , , ,0.148148148,-0.378151261,-0.018518519,,,,-0.367346939,-0.093373494,-0.515873016,-0.253521127,,,,0.111111111,-0.285714286,-0.12962963,,,,-0.285714286,-0.189759036,-0.531746032,-0.218309859,,,,0.222222222,-0.361344538
1993-3,0.032155498,1.057672056,1.010214206,-0.034833707,0.945194926,1.413423029,3.02431973,-1.090629163, , , ,-1.218345095,-1.386739154,-1.647860462,-1.618508983, , , ,-1.285716893,-0.993468304,-0.130952381, , , ,0.086021505,0.022222222,-0.331491713,-0.139534884, , , ,-0.212121212,0.124223602,-0.083333333,,,,0.172043011,0.185858586,-0.259668508,-0.040697674,,,,-0.454545455,0.211180124,-0.095238095,,,,0.086021505,0.072727273,-0.303867403,-0.052325581,,,,-0.121212121,0.173913043
1993-4,-0.018396962,1.093430759,1.056666051,-0.008400233,0.976599741,1.432700734,3.005682604,-1.326358568, , , ,-1.069654505,-1.264617619,-1.769377703,-1.423654409, , , ,-1.32969734,-1.125021418,0, , , ,-0.03125,0.032258065,-0.288888889,-0.090909091, , , ,0.051282051,0.118644068,0.095238095,,,,0.25,0.187096774,-0.355555556,0.143939394,,,,0.102564103,0.076271186,-0.095238095,,,,-0.125,0.119354839,-0.122222222,-0.03030303,,,,0.102564103,0.152542373
1993-5,0.011728874,1.004316218,0.858963623,-0.10921087,0.808472082,1.413423029,3.030616675,-1.661473379, , , ,-0.749763748,-1.49899323,-1.720479965,-1.754644015, , , ,-1.078917729,-0.992908627,-0.357142857, , , ,0.035087719,-0.144295302,-0.347826087,-0.316326531, , , ,-0.138888889,-0.048780488,-0.071428571,,,,0.280701754,0.154362416,-0.423913043,-0.040816327,,,,-0.388888889,0,-0.357142857,,,,0.070175439,-0.087248322,-0.282608696,-0.326530612,,,,-0.111111111,-0.048780488
1993-6,0.014159327,0.964717791,0.899923692,-0.189765355,0.856390066,1.410986974,3.063390922,-1.325106503, , , ,-1.347859374,-1.493049789,-1.799851586,-1.5552113, , , ,-1.579870244,-1.395252366,0, , , ,0.086956522,-0.076677316,-0.352459016,-0.244274809, , , ,-0.32,-0.092783505,0.021276596,,,,0.108695652,0.166134185,-0.426229508,-0.13740458,,,,-0.24,-0.164948454,-0.063829787,,,,0.065217391,-0.051118211,-0.360655738,-0.129770992,,,,-0.12,-0.113402062
1993-7,-0.006437943,0.921923249,0.90076049,-0.188503723,0.86238081,1.420695788,3.057767664,-1.437278993, , , ,-1.668121855,-1.471599752,-1.537398034,-1.779760134, , , ,-1.392834814,-1.374479855,-0.032786885, , , ,-0.102040816,-0.063157895,-0.283185841,-0.350877193, , , ,-0.133333333,-0.052173913,-0.032786885,,,,0.06122449,0.063157895,-0.451327434,-0.210526316,,,,-0.133333333,-0.095652174,-0.06557377,,,,-0.163265306,-0.042105263,-0.203539823,-0.307017544,,,,0.066666667,-0.07826087
1993-8,0.065069493,1.172824175,1.042101582,0.053682031,0.981577289,1.353254507,3.102342009,-1.343235151, , , ,-0.676790165,-1.354801611,-1.458819167,-1.426216445, , , ,-1.211921443,-0.95199306,-0.016666667, , , ,0.306122449,-0.0625,-0.122807018,-0.115107914, , , ,-0.142857143,0.14953271,0.1,,,,0.551020408,0.171875,-0.140350877,0.136690647,,,,-0.2,0.355140187,-0.15,,,,0.183673469,0.01171875,-0.078947368,0.007194245,,,,-0.142857143,0.224299065
1993-9,-0.001387283,1.093283071,1.005238843,0.054954842,0.973317682,1.366091654,3.090587805,-1.363726726, , , ,-0.469899617,-1.227217744,-1.65861152,-1.371108841, , , ,-1.190491149,-1.259835103,-0.206349206, , , ,0.306451613,0.132930514,-0.308270677,-0.145833333, , , ,-0.195121951,-0.051724138,-0.174603175,,,,0.35483871,0.344410876,-0.368421053,-0.020833333,,,,-0.219512195,0.043103448,-0.222222222,,,,0.338709677,0.123867069,-0.30075188,-0.069444444,,,,-0.024390244,-0.068965517
1993-10,0.04032495,0.917532262,0.887547282,-0.146660188,0.807276816,1.32972401,3.124565145,-1.498338698, , , ,-1.929006091,-1.295280896,-1.928556616,-1.464090153,-1.423445317, , ,-1.524939279,-1.256988055,-0.20754717, , , ,-0.490909091,-0.052264808,-0.515151515,-0.104347826,-0.5, , ,-0.414634146,-0.101851852,-0.094339623,,,,-0.309090909,0.090592334,-0.505050505,-0.008695652,-0.666666667,,,-0.487804878,-0.018518519,-0.264150943,,,,-0.309090909,0.034843206,-0.424242424,0,-0.833333333,,,-0.43902439,-0.101851852
1993-11,-0.008609902,0.97662935,0.843188759,-0.165301917,0.800004261,1.340250423,3.103689415,-1.654932831, , , ,-1.616886562,-1.370289205,-1.790713933,-1.501141482,-1.39175495, , ,-1.485059917,-1.398545225,-0.179104478, , , ,-0.171052632,-0.08356546,-0.463768116,-0.220858896,-0.382352941, , ,-0.28125,-0.247863248,-0.208955224,,,,-0.052631579,0.192200557,-0.456521739,0.030674847,-0.323529412,,,-0.34375,-0.162393162,-0.343283582,,,,-0.236842105,-0.044568245,-0.434782609,-0.098159509,-0.352941176,,,-0.15625,-0.256410256
1993-12,0.059239706,1.062318469,1.121337466,0.264421481,1.0315602,1.283707772,3.168424281,-0.88632442, , , ,-0.877091349,-0.899759806,-1.395410827,-1.258878407,-1.248550495, , ,-0.931683506,-1.182965934,0.015384615, , , ,0.160714286,0.193650794,-0.365079365,-0.039370079,-0.133333333, , ,0.162162162,-0.021276596,0.061538462,,,,0.392857143,0.238095238,-0.452380952,-0.070866142,0.2,,,0.054054054,-0.063829787,0.076923077,,,,0.392857143,0.282539683,-0.277777778,0.007874016,-0.2,,,0.027027027,0.042553191
1994-1,0.04829788,0.959174732,0.953876597,-0.003805324,0.90526985,1.235471471,3.214867803,-1.043472795, ,-2.22299087, ,-1.412098529,-1.248868127,-1.558839556,-1.428492415,-0.996530912, , ,-1.220444627,-1.268513672,-0.244897959, ,0, ,-0.210526316,0.071969697,-0.247933884,-0.169354839,-0.444444444, , ,-0.12244898,-0.130434783,-0.224489796,,-0.333333333,,-0.175438596,0.178030303,-0.338842975,-0.048387097,-0.444444444,,,-0.306122449,-0.130434783,-0.244897959,,0,,-0.052631579,0.075757576,-0.223140496,-0.064516129,-0.444444444,,,-0.040816327,-0.163043478
1994-2,0.010589281,0.955252669,0.940689907,-0.045873789,0.882337027,1.226712291,3.224857897,-1.505503494, ,-0.425180755, ,-1.826782477,-1.307211527,-1.246761376,-1.629510741,-1.202541742, , ,-0.840450654,-1.382877692,-0.274509804, ,0.272727273, ,-0.292307692,-0.014035088,-0.223021583,-0.209677419,-0.272727273, , ,-0.041666667,-0.086538462,-0.098039216,,-0.454545455,,-0.107692308,0.073684211,-0.273381295,-0.112903226,-0.181818182,,,-0.166666667,-0.067307692,-0.117647059,,-0.090909091,,-0.4,-0.003508772,-0.143884892,-0.177419355,0.090909091,,,-0.041666667,0.028846154
1994-3,-0.030253023,1.134940927,1.036154625,0.041572643,0.998761387,1.266947603,3.113515309,-1.092485436, ,0.045046908, ,-1.343795594,-1.114817847,-1.83274796,-1.173417864,-1.707613851, , ,-1.494565591,-1.428659815,-0.043478261, ,0.714285714, ,-0.088235294,0.1875,-0.472972973,0.044871795,-0.375, , ,0.136363636,-0.059322034,0.173913043,,-0.142857143,,0.088235294,0.34,-0.445945946,0.211538462,-0.083333333,,,-0.409090909,0.093220339,-0.028985507,,0.714285714,,-0.029411765,0.1875,-0.398648649,0.096153846,-0.375,,,0.181818182,-0.101694915
1994-4,-0.024854888,1.070803827,1.06916706,0.237433981,1.005448679,1.300191662,3.02916705,-0.840223821, ,-1.247776439, ,-1.058392887,-1.072208175,-1.401974471,-1.284390918,-0.882352061, , ,-1.22340317,-0.86021197,0.031746032, ,-0.2, ,0.125,0.071161049,-0.173469388,0.011235955,-0.133333333, , ,-0.208333333,0,0.301587302,,-0.6,,0.125,0.183520599,-0.306122449,-0.033707865,-0.4,,,-0.25,0.128712871,0.126984127,,-0.2,,0.25,0.108614232,-0.193877551,-0.078651685,-0.066666667,,,0.125,0.138613861
1994-5,-0.016198419,1.006629913,1.005654471,0.202175235,0.963723814,1.32175584,2.988707659,-0.780163061, ,-0.053921073, ,-1.106559187,-1.057047601,-1.295813283,-1.709950754,-0.835191831, , ,-0.849467083,-1.018372298,0.112676056, ,0, ,-0.133333333,0.017667845,-0.193877551,-0.25,-0.4, , ,0.088888889,0.115789474,0.098591549,,0,,-0.066666667,0.09540636,-0.193877551,-0.208333333,-0.24,,,-0.066666667,0.021052632,0.112676056,,0.5,,-0.022222222,0.017667845,-0.173469388,-0.15625,-0.28,,,0.133333333,0.105263158
1994-6,-0.024458997,0.964308355,0.935228687,0.10725044,0.895353505,1.363537374,2.924236272,-1.104579758, ,-1.667370589, ,-0.824269293,-1.152329568,-1.366780177,-1.273847044,-1.194896859, , ,-1.682994456,-1.232988709,-0.117647059, ,-0.2, ,0.219512195,-0.010204082,-0.241071429,-0.136986301,-0.705882353, , ,-0.290322581,-0.194444444,-0.019607843,,-0.4,,0.317073171,0.132653061,-0.303571429,-0.116438356,-0.882352941,,,-0.483870968,-0.148148148,0.058823529,,-0.6,,0.170731707,-0.047619048,-0.205357143,-0.068493151,-0.647058824,,,-0.161290323,-0.138888889
1994-7,0.006504061,1.051468401,1.028160114,0.298056707,0.997389568,1.360976553,2.916689066,-1.349556336, ,-0.138121547, ,-1.324798138,-0.892965429,-1.198616986,-1.111705364,-1.223561384, , ,-0.889739789,-0.867208228,-0.150943396, ,0.333333333, ,0.3,0.1125,-0.239130435,-0.055555556,-0.24, , ,-0.05,-0.048076923,0.150943396,,0.333333333,,0.2,0.154166667,-0.326086957,-0.033333333,-0.28,,,0.2,-0.009615385,-0.075471698,,0.333333333,,0.15,0.066666667,-0.173913043,0,-0.12,,,0.4,-0.048076923
1994-8,0.034031928,1.057892409,0.975620295,0.264757063,0.991401593,1.342864803,2.940747965,-1.205425076, ,-0.770503297, ,-1.012987354,-0.991908424,-0.900959222,-1.140233274,-1.187014814, , ,-1.227119834,-1.223269015,-0.148148148, ,0.125, ,0.145454545,0.131578947,-0.088495575,-0.095652174,0.230769231, , ,-0.341463415,-0.178571429,-0.185185185,,-0.125,,0.345454545,0.223684211,-0.123893805,-0.130434783,0.153846154,,,-0.219512195,-0.119047619,-0.12962963,,-0.125,,0.163636364,0.078947368,-0.123893805,-0.12173913,0.076923077,,,-0.268292683,-0.214285714
1994-9,-0.009100324,1.086897462,1.019853461,0.212992555,1.000765351,1.353254507,2.913979772,-1.239965432, ,-0.946198256, ,-1.086337969,-0.912390028,-1.401950838,-1.383480647,-0.92489409, , ,-0.739908431,-1.185544159,-0.163636364, ,-0.111111111, ,-0.060606061,0.176470588,-0.267857143,-0.086956522,-0.083333333, , ,-0.088235294,0.026086957,0.090909091,,-0.888888889,,0.075757576,0.332179931,-0.383928571,-0.07826087,0.083333333,,,-0.029411765,0.026086957,-0.2,,-0.444444444,,0.03030303,0.221453287,-0.303571429,-0.12173913,-0.125,,,0.205882353,-0.07826087
1994-10,-0.006154319,0.910478607,0.922253724,0.165706747,0.877055887,1.363537374,2.892591515,-1.15166372, ,-1.476164993, ,-1.448162689,-1.096017738,-1.25637411,-1.279965793,-0.840751078, , ,-1.126316905,-0.99917705,-0.090909091, ,-0.555555556, ,-0.145833333,0.019157088,-0.350877193,-0.258064516,-0.16, , ,-0.081632653,-0.151515152,0.018181818,,-0.777777778,,0,0.084291188,-0.51754386,-0.139784946,-0.4,,,-0.326530612,-0.111111111,-0.163636364,,-0.666666667,,-0.083333333,-0.022988506,-0.315789474,-0.107526882,0.04,,,0.06122449,-0.080808081
1994-11,0.009775089,0.935309095,1.045918996,0.29677715,0.961024341,1.366091654,2.892591515,-0.922215491, ,-0.138754911, ,-1.024119605,-0.956415487,-1.127585345,-1.155510186,-0.633496269, , ,-1.031148076,-1.21302906,0.083333333, ,0, ,0.049180328,0.095679012,-0.304964539,-0.14159292,-0.24137931, , ,0,-0.111111111,0.016666667,,-0.222222222,,-0.196721311,0.083333333,-0.397163121,-0.044247788,-0.379310345,,,-0.15625,-0.140740741,0.116666667,,0,,0.196721311,0.095679012,-0.092198582,-0.14159292,-0.172413793,,,0.15625,0
1994-12,-0.045991434,0.849512734,0.879702027,0.042542855,0.811017039,1.423108334,2.823163008,-1.255578039, ,0.03868304, ,-1.668635498,-1.183250718,-1.722932705,-1.291378919,-0.972709252, , ,-1.451662272,-1.002396474,-0.14516129, ,0, ,-0.236842105,-0.044280443,-0.533333333,-0.226666667,-0.130434783, , ,-0.565217391,-0.102803738,-0.193548387,,-0.5,,-0.315789474,0.051660517,-0.555555556,-0.266666667,-0.173913043,,,-0.391304348,-0.112149533,-0.14516129,,0,,-0.157894737,-0.062730627,-0.42962963,-0.106666667,0.086956522,,,-0.391304348,-0.009345794
1995-1,0.024009271,0.937660688,0.960356424,0.052067471,0.921592384,1.391281903,2.830267834,-1.611824249, ,-0.895392662, ,-1.509051674,-1.285304008,-1.06031284,-1.411445699,-1.208003302, , ,-0.904154463,-1.203706563,-0.195652174, ,0, ,-0.272727273,0.084444444,-0.23655914,-0.19266055,-0.181818182, , ,-0.09375,-0.11,-0.173913043,,-0.25,,-0.060606061,0.124444444,-0.279569892,-0.311926606,-0.136363636,,,-0.21875,-0.11,-0.282608696,,0,,0.03030303,0.075555556,-0.172043011,-0.229357798,0.045454545,,,-0.0625,-0.07
1995-2,0.006262748,0.814833619,0.886042693,-0.100312559,0.826576623,1.393766376,2.832036181,-1.612859104, ,-2.166206991, ,-1.786001201,-1.392852224,-1.591008753,-1.194305081,-0.960760208, , ,-1.013695797,-1.582310866,-0.222222222, ,-0.333333333, ,-0.222222222,-0.075630252,-0.374100719,-0.198529412,-0.307692308, , ,-0.142857143,-0.174757282,-0.074074074,,-1,,-0.066666667,-0.079831933,-0.525179856,-0.308823529,-0.230769231,,,-0.285714286,-0.194174757,-0.222222222,,-0.333333333,,-0.088888889,0.004201681,-0.374100719,-0.147058824,-0.192307692,,,-0.214285714,-0.184466019
1995-3,-0.010682663,0.923946316,0.932557657,0.048301525,0.891923448,1.435084525,2.760642651,-1.597077925, ,-0.628042569, ,-1.451149507,-1.223491367,-1.44572719,-1.319941074,0.003922971, , ,-1.625505741,-1.191533601,-0.098591549, ,-0.375, ,-0.162162162,0.026315789,-0.391666667,-0.343434343,0.571428571, , ,-0.083333333,-0.031914894,-0.154929577,,-0.5,,-0.081081081,0.167763158,-0.491666667,-0.313131313,0.142857143,,,-0.416666667,-0.127659574,-0.112676056,,-0.5,,-0.189189189,0.072368421,-0.391666667,-0.222222222,0.285714286,,,-0.166666667,-0.031914894
1995-4,0.056929009,0.864663186,0.841409463,0.016700231,0.875375936,1.403642999,2.789322921,-1.066910168, ,-0.2430176, ,-1.338280642,-1.320805407,-1.180407645,-1.295936477,-2.059509109, , ,-1.212849985,-1.50167829,0.076923077, ,-0.25, ,-0.033333333,-0.112107623,-0.260416667,-0.18556701,-0.157894737, , ,0.035714286,-0.209302326,0.057692308,,-0.5,,-0.033333333,0,-0.416666667,-0.309278351,-0.578947368,,,-0.214285714,-0.23255814,-0.192307692,,-0.5,,-0.066666667,-0.130044843,-0.322916667,-0.154639175,-0.368421053,,,0.071428571,-0.26744186
1995-5,0.037205052,0.81935574,0.848292435,-0.030872174,0.815085251,1.373715579,2.793003907,-1.430013108, ,-1.519689567, ,-1.559304695,-1.244802534,-1.697433403,-1.449106482,-0.788014489, , ,-1.043680903,-1.25408367,-0.392857143, ,0, ,-0.290322581,-0.056451613,-0.405940594,-0.333333333,0.214285714, , ,-0.321428571,-0.061946903,-0.321428571,,-0.6,,-0.419354839,0.040322581,-0.495049505,-0.416666667,-0.357142857,,,-0.428571429,-0.079646018,-0.339285714,,-0.8,,-0.258064516,-0.048387097,-0.405940594,-0.266666667,0.285714286,,,-0.107142857,-0.097345133
1995-6,0.019219698,0.779254755,0.76024723,-0.094165075,0.74847,1.373715579,2.788092909,-1.492555365,-2.304913133,-0.886142157, ,-2.19198668,-1.316421021,-1.59038306,-1.383822783,-0.767929704, , ,-1.131525809,-1.347386897,-0.454545455,-0.8,-0.6, ,-0.404255319,-0.114173228,-0.478873239,-0.300970874,-0.357142857, , ,-0.173913043,-0.178217822,-0.4,-1,-0.6,,-0.14893617,-0.07480315,-0.464788732,-0.339805825,-0.285714286,,,-0.347826087,-0.257425743,-0.581818182,-1,-0.6,,-0.319148936,-0.165354331,-0.450704225,-0.203883495,0,,,-0.130434783,-0.217821782
1995-7,0.021343928,0.903201943,0.895205466,-0.05859649,0.868875184,1.363537374,2.800325477,-0.994266147,-1.191776441,-2.40849914, ,-1.603951669,-1.4072805,-1.493476192,-1.407392116,-1.424856756, , ,-1.082064249,-1.455483508,0.051724138,-0.5,-1, ,-0.133333333,-0.004672897,-0.316455696,-0.336065574,-0.3, , ,-0.166666667,-0.12345679,0.189655172,-0.75,-1,,0,0.121495327,-0.632911392,-0.385245902,-0.4,,,-0.041666667,-0.160493827,0,-0.375,-1,,-0.222222222,0.014018692,-0.341772152,-0.352459016,-0.4,,,0.166666667,-0.037037037
1995-8,0.01517295,1.03097708,0.917435365,0.023085189,0.851320342,1.363537374,2.779440197,-1.194895369,-0.839309393,1.832844575, ,-1.543563397,-1.219948849,-1.63211522,-1.207721441,-0.547605319, , ,-1.134024915,-1.570533445,-0.030769231,0,1, ,-0.193548387,-0.041237113,-0.394366197,-0.203703704,-0.142857143, , ,-0.178571429,-0.311827957,0.061538462,-0.8,0,,0.193548387,0.221649485,-0.38028169,-0.092592593,-0.714285714,,,-0.285714286,-0.010752688,-0.107692308,0,1,,-0.161290323,-0.041237113,-0.352112676,-0.092592593,0,,,0.107142857,-0.182795699
1995-9,0.034153093,0.876742481,0.813122828,-0.042640925,0.78747036,1.342864803,2.79239135,-1.568067271,-2.08204728,-0.998878867, ,-1.446993851,-1.348428281,-1.473248972,-1.256325899,-1.002345615, , ,-1.139357795,-1.386429863,-0.220588235,-0.666666667,-0.166666667, ,-0.108695652,-0.117408907,-0.416666667,-0.305555556,-0.173913043, , ,-0.212121212,-0.240384615,-0.176470588,-0.666666667,0,,-0.043478261,0.093117409,-0.564814815,-0.25,-0.304347826,,,-0.424242424,-0.173076923,-0.220588235,-0.75,-0.166666667,,-0.195652174,-0.089068826,-0.314814815,-0.324074074,-0.260869565,,,-0.303030303,-0.211538462
1995-10,0.003823831,0.770631416,0.8216644,-0.08735586,0.75932612,1.340250423,2.798500104,-0.974525392,-0.98703059,1.012145749, ,-1.75719813,-1.239042619,-1.456138829,-1.560351231,-1.548698794, , ,-1.404968432,-1.813399175,0.02173913,0.2,1, ,-0.435897436,-0.113924051,-0.475,-0.363636364,-0.333333333, , ,-0.4375,-0.337078652,0.217391304,-0.4,1,,-0.333333333,-0.101265823,-0.45,-0.462809917,-0.428571429,,,-0.5,-0.359550562,0.065217391,0.4,1,,-0.282051282,-0.135021097,-0.3875,-0.305785124,-0.047619048,,,-0.375,-0.292134831
1995-11,0.001453519,0.784757588,0.900620289,-0.008054409,0.856245334,1.353254507,2.779440197,-1.144754269,-1.170201504,-1.344944904, ,-1.758763645,-1.303838011,-1.354873184,-1.41472315,-1.127560005, , ,-1.276571624,-1.334692501,-0.075757576,-0.181818182,-0.5, ,-0.21875,-0.00308642,-0.330769231,-0.215277778,-0.290322581, , ,-0.294117647,-0.243243243,-0.287878788,-0.363636364,-0.8,,-0.015625,-0.024691358,-0.569230769,-0.298611111,-0.483870968,,,-0.647058824,-0.387387387,-0.136363636,0.181818182,-0.5,,-0.1875,0.015432099,-0.2,-0.236111111,-0.096774194,,,-0.294117647,-0.27027027
1995-12,0.018997821,0.830723823,0.882421144,-0.057615223,0.810709259,1.350667183,2.780680892,-1.055845691,-2.25452985,-0.860295701, ,-1.650746632,-1.402145707,-1.582786477,-1.185963479,-1.272086225, , ,-1.623294433,-1.357803664,0.015625,-0.625,0, ,-0.111111111,-0.070247934,-0.466666667,-0.333333333,-0.428571429, , ,-0.421052632,-0.153061224,0.03125,-1,-0.333333333,,-0.2,-0.012396694,-0.511111111,-0.396396396,-0.321428571,,,-0.473684211,-0.173469388,0.046875,-0.625,-0.333333333,,-0.111111111,-0.024793388,-0.4,-0.297297297,-0.285714286,,,-0.315789474,-0.020408163
1996-1,0.012992493,0.934044683,1.003431427,0.099753568,0.926252005,1.340250423,2.797281335,-0.918516648,0.624110469,0.06234414, ,-1.353170778,-1.292732674,-1.379783043,-1.203264347,-1.306635557, , ,-0.851571545,-1.359030551,-0.069767442,0.5,0, ,0,-0.046511628,-0.329787234,-0.152173913,0, , ,0.379310345,-0.105882353,0.11627907,-0.25,0,,0.111111111,-0.027906977,-0.393617021,-0.163043478,0,,,0.068965517,-0.141176471,0.023255814,0.5,0,,0.055555556,-0.046511628,-0.14893617,-0.043478261,-0.142857143,,,0.379310345,-0.011764706
1996-2,0.035159229,0.883610667,0.897621258,-0.022347725,0.811293064,1.316408234,2.850706502,-0.833744583,0.42283329,-1.266291524, ,-1.635383468,-1.413731495,-1.606798973,-1.329251494,-1.568121248, , ,-0.906230963,-1.183607468,-0.133333333,0.5,-0.333333333, ,-0.533333333,-0.07027027,-0.3,-0.37037037,-0.19047619, , ,-0.185185185,-0.168539326,0.066666667,-0.5,-0.333333333,,-0.4,0.037837838,-0.171428571,-0.287037037,-0.238095238,,,-0.37037037,-0.224719101,-0.2,0.5,-0.333333333,,-0.2,-0.010810811,-0.271428571,-0.277777778,-0.285714286,,,0,-0.078651685
1996-3,-0.019328816,0.928080695,0.996837432,0.105833534,0.946374609,1.363537374,2.771963527,-1.380107512,-1.479050966,-1.248285153, ,-1.072038365,-1.036344,-1.681985937,-0.99865998,-1.36144985, , ,-1.289016698,-1.384283177,0,-0.4,0.25, ,-0.2,0.157894737,-0.373831776,-0.018867925,-0.441176471, , ,-0.277777778,-0.139534884,0,-0.8,-0.625,,-0.333333333,0.194331984,-0.485981308,-0.169811321,-0.382352941,,,-0.444444444,-0.023255814,0,-0.4,-0.25,,-0.133333333,0.198380567,-0.373831776,0.009433962,-0.529411765,,,0.111111111,-0.058139535
1996-4,0.047607655,0.774310556,0.91999976,0.154039889,0.857068184,1.32972401,2.803966258,-1.261659444,-1.449135057,0.448732082, ,-0.981423459,-1.175641974,-1.482855275,-1.183831074,-1.161273002, , ,-0.568682761,-1.058758231,-0.285714286,-0.166666667,0.6, ,-0.066666667,-0.019417476,-0.378947368,-0.210526316,-0.423076923, , ,-0.04,-0.164383562,-0.428571429,-0.5,0.2,,-0.2,-0.033980583,-0.557894737,-0.326315789,-0.692307692,,,-0.56,-0.150684932,-0.714285714,-0.166666667,0.6,,0.066666667,0.029126214,-0.2,-0.263157895,-0.461538462,,,0.16,-0.150684932
1996-5,0.00851394,0.788910382,0.826414435,-0.115977543,0.777790048,1.327075001,2.797890905,-0.484280199,-1.071202832,-1.924949333, ,-0.964194744,-1.297685356,-1.718765103,-1.527778475,-1.656600954, , ,-1.004369226,-1.687654649,0.166666667,-0.555555556,-0.5, ,-0.043478261,0,-0.472527473,-0.391304348,-0.545454545, , ,-0.24137931,-0.310810811,-0.166666667,-0.444444444,-0.666666667,,0.130434783,0.064220183,-0.538461538,-0.554347826,-0.772727273,,,-0.172413793,-0.27027027,-0.166666667,-0.333333333,-0.166666667,,-0.043478261,-0.04587156,-0.32967033,-0.336956522,-0.5,,,0.034482759,-0.337837838
1996-6,-0.002590327,0.797461098,0.971108578,0.160295681,0.883717882,1.345472367,2.771963527,-0.406712812,-1.923076923,-0.786460926, ,-1.391990611,-1.241178643,-1.214480995,-1.106603478,-1.293230545, , ,-0.562374031,-1.094801363,0,0,1, ,-0.142857143,0.004,-0.176470588,-0.37037037,-0.5, , ,0.151515152,-0.096385542,0.2,1,0,,-0.142857143,0.016,-0.397058824,-0.416666667,-0.636363636,,,-0.333333333,-0.337349398,0,0,0,,0.071428571,0.064,-0.102941176,-0.203703704,-0.363636364,,,0.151515152,-0.108433735
